GeneID,GSM2794663,GSM2794664,GSM2794665,GSM2794666,GSM2794667,GSM2794668,GSM2794669,GSM2794670
55920,161.1,159.8,195.4,200.8,166.3,163,167.2,160.6
55160,7.714,7.532,6.981,6.702,8.231,7.739,8.814,9.519
107984028,0,0,0,0,0,0,0,0
81569,0.8995,0.5418,0.9904,0.9631,0.498,0.605,0.7457,0.8451
105376809,0,0,0,0,0,0,0,0.0475
105376812,0,0,0,0,0,0,0,0
101927876,0,0,0,0,0,0,0,0
84966,0,0,0,0,0.03218,0,0,0
105376814,0.01413,0,0.01514,0.02017,0.02166,0.01222,0.01757,0
127707,0.5603,0.6703,0.5898,0.3861,0.9774,1.027,0.6726,0.6818
5081,0.0227,0.04922,0.03242,0.0216,0.058,0.03271,0.03763,0.03338
80834,0,0,0,0,0,0,0,0
8659,96.56,104.4,88.74,67.57,164,145.7,128.3,103.4
100616120,0,0,0,0,0,0,0,0
100302276,0,0,0,0,0,0,0.7807,0
126917,14.69,13.78,12.91,11.84,13.78,14.59,13.76,11.45
105376815,0.07602,0.01649,0.03258,0.04341,0.06993,0.1183,0.07562,0.1118
23352,30,29.33,37.58,29.1,32.23,30.43,40.48,30.21
101927895,6.885,6.503,6.034,5.808,6.477,5.457,6.939,6.059
23065,33.18,31.52,41,34.01,35.03,33.75,38.51,32.51
51154,45.48,43.35,45.2,45.39,45.48,44.66,46.74,46.93
246181,2.053,1.933,1.733,2.338,2.225,2.277,2.191,2.653
22977,1.542,1.107,1.07,1.488,1.365,1.446,1.62,1.597
100506730,2.97,2.644,3.413,2.274,4.161,3.113,2.837,1.562
8574,79.34,76.03,68.43,69.17,84.26,80.14,77.68,77.49
54896,8.951,8.906,8.445,8.687,7.945,7.786,9.512,12.01
832,121.5,130.6,111.4,99.75,142.6,132.6,130.3,123.8
105376819,0,0,0,0,0,0.04983,0,0
105376818,0,0,0,0,0,0,0,0
105376817,0,0,0,0,0,0,0,0
105378614,0,0,0,0,0,0,0,0
440574,20.45,19.24,20.58,20.92,21.47,25.34,22.22,23.18
100532736,5.289,4.65,4.928,5.456,5.928,5.918,6.106,7.123
644068,70.37,65.58,31.37,50.56,50.35,53.07,43.75,47.27
4681,2.665,2.517,2.621,2.736,2.676,3.018,3.1,3.643
3362,0.1675,0.1258,0.1657,0.2024,0.07903,0.05573,0.1122,0.1137
255104,12.36,12.47,11.99,11.62,14.5,13.04,12.28,12.35
54546,0,0,0,0,0,0,0,0
105376823,0,0,0,0,0,0.0344,0,0.0585
23252,4.468,4.225,6.797,6.368,3.972,4.704,3.847,2.72
30814,0.06239,0,0,0,0,0,0,0
5320,0,0,0,0,0,0,0,0
5322,0.01414,0,0,0,0,0,0,0
26279,0,0,0,0,0,0,0,0
64600,0,0.03896,0,0,0,0,0,0
391013,0,0,0,0,0,0,0,0
127733,0,0.008138,0,0,0,0,0,0
101928017,0,0,0,0,0,0,0,0
105376825,0,0,0,0,0,0.01392,0.02001,0
105376826,0,0,0.03027,0.04034,0.04332,0.07332,0,0
105376827,0,0,0,0,0,0,0,0
105376828,0,0,0,0,0,0,0,0
127731,0,0,0.004346,0,0,0,0.01513,0
339505,0,0,0,0,0,0,0.0161,0
55450,49.86,52.23,56.53,54.37,54.13,62.54,48.7,40.16
79594,28.33,27.49,27.94,27.49,29.26,30.3,32.4,33.59
163933,0,0,0,0,0,0,0,0
978,0.4238,0.5251,0.2594,0.6914,1.114,1.099,0.9033,0.8012
65018,35.43,36.93,32.74,29.92,48.69,45.64,44.58,39.27
102464833,0.8905,1.448,0,1.907,1.365,1.155,1.107,1.309
100861548,24.2,25.05,20.7,20.74,25.87,26.95,23.26,22.03
1650,764.3,780.2,697.3,657.2,676.4,630.7,612,583.5
57576,0.1917,0.1169,0.0385,0.2052,0.1469,0.1036,0.1043,0.1233
400745,0.2391,0.2809,0.491,0.2703,0.443,0.2327,0.3345,0.4542
112268222,8.793,8.555,13.3,13.81,8.189,11.56,8.348,7.728
50809,31.94,29.93,43.56,38.06,30.07,31.23,31.25,25.87
8672,52.59,50.95,73.63,58.85,56.01,51.25,56.99,43.89
105376830,0,0,0,0.07644,0,0.03087,0.06658,0.07874
105376829,0,0.08627,0.04262,0.05679,0.06099,0,0,0.117
100302155,0,0,0,0,0,0,0,0
1889,71.14,68.44,91.94,71.58,86.19,77.26,107.2,118.4
100506801,0.07611,0,0.06115,0,0.02917,0.03291,0.02366,0.08394
105376832,0,0,0,0,0,0,0,0
84224,10.86,10.85,12.61,10.57,12.61,11.09,12.18,9.979
249,1.058,0.8082,0.4643,0.3465,0.6644,1.004,0.388,0.2039
105376834,0,0,0.03273,0,0,0.05284,0,0
5909,102.1,97.08,70.52,70.31,82.3,77.96,88.3,94.8
84196,11.26,10.99,15.21,12.83,11.14,11.16,12.21,9.749
401944,0.9119,1.128,0.8391,0.9346,1.147,1.274,1.599,1.41
3339,3.653,3.89,3.775,2.443,3.767,3.481,5.199,3.089
23436,0.05406,0.05861,0,0,0,0,0,0
10136,0,0,0,0,0,0,0,0
101928043,0.2807,0.2282,0.3758,0.2003,0,0.06068,0.5235,0.2064
29092,12.28,12.97,13.68,12.74,10.87,10.56,10.22,10.48
112268223,0.09995,0.2167,0.2677,0.4994,0.07661,0.04322,0,0.3674
998,29.96,28.85,37.49,34.46,30.19,34.63,32.68,27.47
54361,0.2944,0.2688,0.2656,0.1548,0.3207,0.4488,0.366,0.319
105376845,0.2875,0.08501,0.08399,0.2238,0.2003,0.113,0.2275,0.3074
105376850,0,0,0,0,0,0.02838,0,0
107985377,0.2129,0,0,0,0,0.1841,0.08825,0
100616433,0,0,0,0,0,0,0,0
105376856,0,0,0,0,0,0,0,0
9923,9.128,8.334,10.66,8.868,8.992,7.556,9.48,7.909
2046,0,0.017,0.008397,0.02238,0.01202,0,0.009746,0.03458
102466615,0,0,0,0,0,0,0,0
712,0,0,0,0,0,0.03489,0,0.1186
714,0,0,0,0,0,0,0,0
713,0,0,0,0,0,0,0,0
2048,3.074,3.142,2.736,2.298,3.389,3.007,3.71,2.159
100616391,0,0,0,0,0,0,0,0
100422914,4.321,4.685,3.858,4.113,7.729,4.983,3.582,8.473
646262,0,0,0,0,0,0,0,0
729059,0,0.1037,0.3074,0.2731,0,0,0,0.422
23028,74.57,73.64,92.6,78.48,80.06,76.65,87.93,73.53
100422866,0,0,0,0,0,0,0,0
7798,10.37,8.919,11.95,8.593,12.16,11.49,14.02,11.26
3352,0.2591,0.3184,0.8328,0.5672,0.5032,0.3436,0.6229,0.6859
100996511,0.3627,0.3781,0.5828,0.9956,0.3208,0.7599,0.4856,0.6564
10236,38.06,36.87,68.42,58.77,38.93,40.9,46.47,40.85
80818,11.09,10.32,12.79,10.39,11.69,11.07,10.38,8.983
148898,0.8365,1.11,0.7315,0.9748,1.413,0.8414,1.337,1.079
6920,66.95,69.14,70.53,69.03,62.08,56.9,55.95,52
55616,49.44,51.81,50.67,46.34,52.16,47.39,50.36,49.8
1870,4.537,4.518,7.479,5.364,3.106,2.497,3.631,3.571
101928163,0.1616,0.04381,0.1299,0.1154,0.1239,0.1048,0.1507,0.05942
105376859,0.4574,0.496,0.5513,0.5306,0.7013,0.3709,0.3555,0.2102
3399,9.486,12.07,8.781,10.6,13.59,11.99,8.397,16.37
107984928,0,0.04797,0,0,0,0.07652,0.165,0.1301
259283,0,0,0,0,0,0,0,0
6135,2769,2774,2239,2183,2649,2578,2198,1975
6924,43.59,45.02,58.58,51.61,43.52,43.92,48.86,47.12
100506963,18.79,16.95,19.89,19.86,16.07,18.48,17.3,15.81
57095,39.52,39.75,44.02,48.91,40.25,48.02,43.48,42.41
105376860,8.605,10.83,6.715,7.431,12.22,10.01,10.17,10.94
11313,42.02,46.68,37.04,33.16,58.53,51.52,54.88,57.83
2582,28.46,27.24,26.51,22.18,31.82,29.48,32.07,31.36
3155,84.91,87.21,91.32,96.22,95.02,98.16,95.96,102.5
105376861,0.06783,0.2206,0.07267,0.1937,0,0.05866,0.1687,0
2517,44.14,43.94,49.93,41.24,47.07,51.26,47.36,45.04
1269,0.007747,0.0168,0.04979,0,0,0.006699,0.01926,0.03417
107984929,0,0,0,0,0,0,0,0
100616492,0,0,0,0,0,0,0,0
55629,71.37,72.12,105.1,93.13,72.46,98.21,91.6,89
10772,16.76,15.53,24.48,22.52,16.17,19.4,17.32,14.81
105378615,0,0,0,0,0,0,0,0
105376863,0.4964,0.5382,0.08862,0.1181,0.5073,0.7869,0.36,0.4258
107984931,0,0,0.1466,0,0.2097,0.2366,0.1701,0.2012
127294,0,0,0.009109,0.01214,0,0,0.01057,0.0125
107985737,0,0,0,0,0,0,0,0
105376864,0,0,0.02165,0,0,0,0,0
58985,0.1682,0.1459,0.7209,0.5284,0.129,0.1891,0.9623,2.128
163702,1.538,1.48,1.544,1.413,1.149,1.031,1.506,1.512
284632,0,0,0.05684,0.1136,0,0,0.06598,0
105376871,0.1495,0.1723,0.1201,0.04003,0.3009,0.1536,0.2789,0.2062
57822,5.131,7.828,6.608,4.107,13.89,9.509,8.685,7.851
90529,3.927,4.741,5.277,4.816,3.579,4.295,4.044,4.029
57185,14.19,13.79,15.3,12.12,19.63,18.8,17.28,13.39
100750325,0.2772,0.4008,0.198,0.3957,0.1417,0.1598,0.3447,0.8153
11123,2.807,2.768,3.884,3.624,2.88,3.588,3.49,2.651
100506985,0.604,0.4366,1.186,0.5748,0.5402,0.7835,0.6884,0.222
400746,0.1166,0.1264,0.09989,0.06655,0.3455,0.2352,0.1353,0.1028
10250,31.69,27.94,40.35,34.56,32.54,30.5,32.63,26.7
25932,92.25,80.78,166.5,181,79.05,121.7,76.82,64.14
105376876,0,0,0,0,0,0,0,0
864,0.009989,0.02166,0.0107,0,0.04594,0.01728,0,0.01469
102465437,0,0,0,0,0,0,0,0
107984932,0,0,0,0,0,0,0,0
105376878,0,0,0,0,0,0,0,0
100616365,0,0,0,0,0,0,0,0
105376879,0,0,0,0,0,0,0,0
25949,69.52,65.37,75.28,78.67,61.32,68.77,61.48,63.45
57035,7.529,7.364,10.49,8.435,8.456,8.842,7.853,7.341
105376882,0,0,0,0,0,0,0,0
6007,0.2653,0.1569,0.155,0.2065,0.2033,0.1981,0.1649,0.2482
23585,59.92,59.33,75.37,77.1,64.91,72.56,77.38,80.1
6006,16.66,17.78,23.03,22.58,18.78,22.26,22.31,23.11
55219,27.19,25.42,28.89,27.44,26.99,28.32,27.44,25.66
26119,10.62,10.18,11.04,10.91,11.29,10.3,11.38,11.35
57134,2.052,2.31,2.161,1.372,2.071,2.194,1.647,1.617
57190,41.57,40.24,47.39,41.34,49.08,44.15,52.62,39.43
56181,46.59,47.35,46.72,43.41,54.4,53.03,54.97,50.56
646471,3.298,3.474,3.605,2.488,4.953,4.011,3.967,3.292
79000,12.94,11.29,16.34,14.72,12.29,13,14.87,14.62
164091,5.524,5.429,5.691,4.425,6.641,6.793,6.16,4.032
3925,65.53,58.9,119,106.6,29.41,37.38,44.75,50.76
100500808,0,0,0,0.7518,0.8073,0.4554,0,0
105376885,0,0,0,0,0,0,0,0
5051,12.74,12.28,14.8,12.35,14.15,14.58,13.42,12.92
101928216,0.02909,0.01577,0.03116,0.02076,0.0223,0.01258,0,0
2134,0.09653,0.05815,0.02298,0.04594,0,0.0371,0.01334,0
7780,0,0.01634,0,0.02152,0,0.01304,0,0.02217
105376910,0,0,0,0,0,0,0,0
84676,0,0,0,0,0,0,0,0
149420,6.205,5.243,6.703,7.209,4.552,6.551,6.27,5.259
105376886,0,0,0,0,0,0,0,0
79927,0.245,0.2656,0.05623,0.1249,0.456,0.1059,0.1523,0.1544
110806296,0,0,0,0,0,0,0,0
51042,101.1,96.79,61.26,92.93,84.14,81.45,78.27,119.8
10256,21.58,22.31,25.27,22.46,27.17,22.4,25.78,29.33
378807,0,0,0.04209,0.05609,0,0,0,0
101928303,0,0,0,0,0,0,0.05649,0
64793,11.45,11.71,18.23,14.8,11.26,9.71,13.25,14.42
83442,155.3,173.7,164.3,170.5,226.6,210.1,212,240
91544,10.71,9.072,9.495,9.617,11.2,8.912,8.846,10.36
1043,0,0,0.1123,0,0,0.09069,0.1304,0
55057,1.845,1.82,1.976,2.491,1.185,1.488,1.674,1.564
257101,0,0,0,0,0,0,0,0
79727,0,0,0,0,0.01871,0.01055,0.03034,0
79947,31.8,31.99,39.76,37.12,36.12,32.85,38.97,34.82
101928324,0.5622,0.4741,0.6692,0.8918,0.1915,0.2701,0.3884,0.9186
3151,166.7,147.3,209.3,235.5,120.2,134.2,145.3,167.6
6195,43.81,46.77,42.65,36.4,47.41,43.56,46.72,45.17
100302190,0,0,0,0,0,0,0,0
105376888,0,0.03082,0,0.1623,0.04358,0.04916,0.07069,0.0418
101928728,1.367,0.8125,1.228,1.133,0.7434,0.9339,1.096,1.005
8289,40.68,39.08,48.8,41.31,41.23,35.07,45.24,35.95
55650,27.31,27.69,25.19,24.91,29.8,27.36,26.95,25.27
84243,14.19,14.07,16.12,15.13,14.96,14.3,15.63,16.02
2810,101.1,103.8,110.1,108.4,110.8,94.77,104.3,126
54707,13.5,14.01,13.03,13.41,17.08,15.72,15.78,16.46
63906,17.03,17.47,17.26,17.04,20.17,17.3,18.97,20.77
10726,75.75,77.09,86.38,88.44,84.2,79.8,87.95,93.63
8431,0.1519,0.1318,0.1302,0.2169,0.326,0.289,0.2267,0.3127
126695,26.59,25.84,22.53,25.91,22.78,23.16,24.71,26.98
388610,7.031,6.647,7.324,6.564,6.9,9.341,11.98,10.41
115572,5.963,5.93,5.969,5.342,10.72,10.86,11.38,9.947
101928391,0,0,0,0,0,0,0,0
6548,58.76,62.76,72.85,67.1,86.42,77.3,84.25,77.03
102723760,0,0,0,0,0,0,0,0
105376890,0,0,0,0,0,0,0,0
23038,38.8,39.65,45.55,40.17,47.83,45.07,45.61,42.37
84065,41.55,40.09,38.49,41.94,39.77,39.11,41.36,44.52
644961,5.873,5.907,4.689,5.721,4.983,4.695,4.501,3.232
84958,57.24,50.47,38.4,47.54,41.25,41.84,35.15,39.6
9064,5.384,4.556,5.287,4.262,6.23,4.507,5.74,5.215
8547,0.3234,0.4008,0.1485,0.06596,0.3542,0.1598,0.2872,0.1359
388611,0.7222,0.9965,0.3516,0.4686,0.7045,0.4826,0.5306,0.3862
2827,0.4125,0.5467,1.007,0.9488,1.089,0.8522,1.539,1.213
10163,57.25,51.32,64.86,58.94,53.06,50.75,57.16,50.97
105376892,0.01767,0,0,0,0,0,0,0
27245,4.437,3.828,2.794,2.749,3.99,3.44,4.376,4.594
2268,0.05628,0.01525,0.03014,0.04017,0,0.08517,0.05248,0.1655
111216282,0.2221,0.3612,1.428,0.7927,1.022,0.7683,2.486,1.96
2537,762.8,858.2,3033,3370,1883,2118,5647,9310
199870,2.541,2.169,3.2,2.924,2.064,2.534,3.301,3.081
23673,26.38,26.27,32.03,34.1,31.06,35.53,29.08,26.54
5511,44.23,44.18,50.77,50,41.45,45.81,46.36,43.54
677774,0,0,0.3161,0,0.4523,0.2551,0,0
9473,0.0358,0.01941,0.0767,0.1022,0.02744,0.01548,0.04451,0.1053
6118,42.68,36.95,53.72,48.75,45.22,43.77,41.35,40.96
27293,11.99,14.14,13.38,10.38,19.51,16.35,17.94,15.42
55113,6.855,7.506,6.831,6.784,7.521,7.406,7.482,8.471
2140,11.51,10.16,11.98,10.12,10.02,9.946,11.49,9.893
5724,0.4006,0.2854,0.3924,0.2287,0.1755,0.2375,0.2704,0.3703
22826,138.3,138.2,192.6,159.5,129.9,137.8,149,146.6
93974,115.1,118.5,120.1,114.8,129.3,122.9,124.9,149.3
83667,80.85,76.16,95.03,101.1,90.36,79.29,77.33,82
54797,14.92,16.48,16.42,14.06,13.39,13.08,14.34,13.92
65979,18.55,17.89,27.09,22.15,18.44,17.89,21.14,20.48
1104,79.75,79.85,76.99,74.01,73.57,71.11,76.07,73.97
8420,75.99,76.12,78.63,74.56,69.13,67.82,65.15,54.37
6080,14.43,17.44,17.49,19.25,24.66,14.53,25.59,19.48
26768,14.33,16.06,14.08,20.46,20.88,14.67,21.09,22.13
54952,11.16,12.28,13.04,12.87,12.63,9.605,10.58,9.471
85028,23.68,22.36,12.45,17.25,15.91,15.82,15.85,16.04
692212,6.122,3.982,7.87,3.496,7.508,5.294,12.18,11.7
677838,4.898,6.535,3.229,5.378,5.776,3.258,7.026,8.31
677825,3.71,5.632,9.937,7.945,15.36,9.625,7.381,6.547
692073,1.827,1.981,1.175,3.652,3.922,3.477,4.544,6.449
115273,0.06796,0.1474,0.3397,0.194,0.2431,0.2938,0.4507,0.1999
6883,33.1,33.29,36.87,33.94,33.04,32.24,27.54,30.56
105378616,0.7015,0.7606,0.8924,1.001,1.412,1.024,0.8178,0.5158
26824,0.3628,0.3933,0.3886,0.5179,0,0.6274,0.4511,1.067
10691,4.915,4.719,5.803,5.707,3.444,4.327,4.135,4.314
51441,58.69,59.73,77.24,77.26,65.74,72.99,67.19,63.1
4985,0.04205,0.07409,0.03942,0.03752,0.08059,0.07728,0.0915,0.04638
2035,14,12.47,18.36,14.74,12.66,12.1,15.1,12.87
399474,2.177,2.113,3.066,2.908,2.342,2.414,2.402,2.918
6429,43.06,47.61,53.79,50.19,46.81,40.58,52.16,53.29
51102,13.17,13.15,12.87,12.08,13.27,12.21,14.28,13.65
10076,39.95,40.15,40.78,37.01,42.5,36.02,40.01,37.26
101928460,0.0228,0,0,0,0,0,0,0
107984933,0,0,0,0,0,0,0,0
107984934,0,0,0.02546,0,0,0,0.02955,0
101929406,0,0.03496,0,0,0,0,0,0
105378617,0,0,0,0,0,0,0,0
105378618,0,0,0,0,0,0,0,0
4146,0.3708,0.4021,0.274,0.3286,0.196,0.3096,0.318,0.2821
100129196,4.014,4.533,2.124,3.24,3.479,2.686,2.703,3.232
7805,0.02183,0.02367,0.117,0,0.1339,0.1322,0.02715,0.09632
100616164,0,0,0,0,0,0,0,0
105378620,0,0,0,0,0,0,0,0
105378621,0,0,0,0,0,0,0,0
105378622,0.04801,0.2082,0.2572,0,0.1472,0.4567,0.1194,0.2824
400748,0.03409,0,0.01826,0,0,0,0.0212,0
9672,16.07,15.92,14.87,13.04,17.98,18.1,21,16.09
9698,33.51,31.22,46.44,38.98,38.29,36.3,39.66,33.45
692234,0.5565,0,2.385,0.7945,1.706,0.4813,1.384,2.455
692235,0.5565,0,2.385,0.7945,1.706,0.4813,1.384,2.455
692200,0,0,0,0,0,0,0,0
107984935,0.5128,0.278,0,1.098,1.179,0.6652,1.275,0
79570,3.619,3.376,4.294,3.046,4.509,3.753,4.912,3.731
9410,30.02,29.13,36.25,31.95,28.82,28.95,33.03,31.17
51538,14.6,16.11,19.48,16.97,21.07,21.85,23.61,21.63
2170,0.2021,0.2374,0.2706,0.2164,0.1291,0.2039,0.1885,0.2477
105378623,0.09679,0.1049,0,0,0,0,0,0
107985470,0,0,0,0,0,0,0.08353,0
347735,5.668,5.162,4.68,5.2,4.774,3.699,3.458,3.779
105378625,0.04237,0.1837,0.1362,0.121,0.1299,0.2931,0.2634,0.1869
105379772,0.1611,0.3493,0.5177,0.46,0.247,0.1393,0,0.9476
149086,0,0,0,0,0,0,0.02882,0.1022
284551,0.01787,0,0,0,0.02739,0.01545,0.02222,0.02627
105378626,0.08432,0.05486,0.09937,0.06019,0.1163,0.05834,0.1468,0.1984
64129,1.049,0.8917,0.6167,0.7044,1.355,0.9957,1.099,1.542
3061,0.424,0.4067,0.3494,0.4656,0.525,0.3949,0.5475,0.6475
553115,40.65,42.31,41.08,41.75,46.03,45.25,47.93,51.25
107985471,0.2828,0.06132,0.06058,0.1615,0.2601,0.04891,0.1406,0.3326
105378628,0,0.1158,0,0.2287,0,0.1847,0.1992,0.3927
1307,1.015,1.165,0.9741,0.9119,0.9447,1.319,1.635,2.144
101929444,5.473,6.957,6.571,5.254,5.787,6.039,10.44,5.828
576,2.191,2.429,2.031,1.781,3.397,2.768,3.306,3.162
100423028,0,0,0,0,0,0,0,0
90853,0.6328,0.5845,0.6905,0.4852,0.8444,0.679,0.9909,0.9478
8073,107.7,106.3,164.1,161.6,105.3,129.2,113.2,109.4
10657,133.4,121.6,136.7,149.6,102,120.4,103.5,99.67
55116,6.894,6.604,6.86,6.928,6.721,5.962,7.255,7.087
100847018,0,0,0,0,0,0,1.032,0
23633,27.47,28.01,32.99,28.62,33.24,32.81,35.01,29.53
200081,47.6,47.92,59.57,53.45,53.73,49.39,56.49,55.07
79140,0.8749,1.181,0.8311,0.5891,1.367,1.085,1.231,1.553
56063,3.092,3.037,2.599,2.423,3.671,3.025,3.301,2.939
55721,7.742,8.04,8.41,7.544,8.502,7.128,8.383,6.108
149069,0.5233,0.5438,0.3738,0.2179,0.3677,0.4903,0.4067,0.3527
8668,263.8,269.4,234.3,219.6,273,256.7,239.8,224.9
339483,7.186,6.809,5.892,5.596,7.948,5.595,5.241,5.919
84734,1.086,1.121,1.219,1.329,0.8721,0.9839,1.543,1.141
3932,0.0411,0.1114,0.02202,0,0.03151,0.07109,0.05111,0.03022
3065,167.9,167.7,185.3,165.9,185,189.1,184.2,154.6
65108,207.5,212.4,175.7,162.1,274.9,268.1,262.5,264.1
105378629,0.1543,0.08362,0.08262,0.1101,0,0.0667,0.1438,0.1134
81629,1.003,0.8652,1.514,1.4,1.538,1.282,1.417,1.241
100128071,0.9108,0.9116,0.6005,0.9002,0.5371,1.272,1.481,1.339
55108,51.33,51.83,64.29,58.24,67.56,61.47,67,69.64
728116,0.05725,0.03725,0.06133,0.08173,0.03511,0.03631,0.05695,0.01684
653121,4.505,3.969,5.345,5.513,2.62,3.896,3.82,3.867
102723870,0.1855,0.3017,0.09937,0.6621,1.138,0.8021,0.4613,0.682
339487,13.88,15.54,17.03,15.18,13.59,13.6,14.16,15.8
5928,51.01,49.89,58.68,56.31,50.67,53.87,49.81,44.75
81493,8.851,9.258,12.1,12.82,8.584,12.37,9.351,9.127
57648,95.38,98.91,93.88,84.13,123,111.4,126,115.1
8565,201.7,192.2,276.9,263,189.8,178.2,165.1,167
64766,9.095,8.574,11.28,10.09,7.334,8.236,8.213,7.744
252995,0.8943,0.9696,1.182,0.9787,1.485,1.121,1.427,1.293
105378631,0,0.07166,0.0236,0,0,0,0,0.06479
3208,3.308,3.638,3.187,3.193,3.174,3.128,4.054,4.479
113452,109.3,111.2,107.1,94.87,122.7,107.5,132.7,148.5
105378632,0,0,0,0,0,0,0,0
127544,15.57,14.45,20.64,18.48,13.46,12.83,16.75,21.76
204,51.18,53.16,56.74,51.77,55.51,53.27,61.35,65.31
105378635,0,0,0.07348,0,0,0.05932,0,0
113451,0.468,0.3283,0.4866,0.4126,0.5698,0.5297,0.6932,0.668
112268224,0.03779,0,0.04048,0,0.1159,0.1307,0.04699,0.05557
55223,3.78,3.789,3.812,3.805,5.086,4.397,4.991,5.242
149076,13.88,13.07,14.03,13.65,13.43,12.82,13.82,14.02
127550,0,0,0,0,0,0,0,0
1912,29.47,30.18,29.83,28.36,29.7,30.77,31.9,32.66
100500853,12.24,7.965,8.919,9.788,9.761,11.01,13.4,12.24
101929464,0.3998,0.2167,0.6424,0.428,0.3065,0.5186,0.1243,0.4409
7579,0.7244,0.7253,0.7681,0.459,0.6119,0.5082,0.7077,0.6631
114784,0.01476,0.03201,0.01581,0.003512,0.01131,0.002127,0.01529,0
105378638,0,0,0,0,0,0,0,0
127540,0,0,0,0,0,0,0,0
402779,0,0,0,0,0,0,0,0
84970,0.03033,0.06578,0.0325,0.1299,0.0465,0,0.07544,0.0223
105378639,0,0,0,0,0,0,0,0
105378640,0,0,0,0,0,0,0,0
105378641,0,0,0,0,0,0,0,0
693137,0,0,0,0,0,0,0,0
105378642,0.01674,0.09074,0.05379,0.07168,0.02566,0.04342,0.06244,0.04923
2709,0.9036,0.5878,0.5808,0.645,0.5079,0.4949,0.5243,0.5758
127534,0.1651,0.02983,0,0.1178,0.1687,0.07138,0.1026,0.04046
2707,0.2069,0.1346,0.1108,0.2363,0.1903,0.3042,0.2315,0.1521
2701,0,0,0,0.07005,0,0.06365,0.06102,0
113444,8.077,8.502,8.25,8.314,9.235,8.572,9.889,9.375
58512,0.1291,0.18,0.1334,0.1843,0.1414,0.1077,0.172,0.3797
653160,0.9863,1.182,0.6395,0.7781,0.9947,0.8304,1.129,0.687
100506144,35.26,38.63,44.07,45.95,36.85,44.69,40.16,46.09
9204,9.61,8.097,11.9,11.4,8.913,10.91,9.892,8.703
79830,4.022,3.508,6.255,6.422,3.17,5.863,4.349,3.802
105378644,0,0.04546,0,0,0.03214,0,0,0
6421,61.7,60.34,79.77,73.59,59.32,57.98,70.01,62.65
9202,26.25,24.42,36.28,29.73,23.38,26.74,28.13,22.14
100861513,8.216,6.941,10.52,7.616,5.071,5.628,7.429,5.648
79932,54.79,54.99,62.35,50.73,67.76,64.95,67,54.42
23154,38.88,41.1,39.9,38.68,61.1,53.25,59.19,65.86
339488,0.05532,0.02999,0.06666,0.1086,0.053,0.04186,0.06018,0.01017
105378645,0,0,0.02638,0,0.1132,0,0.06123,0
5690,45.84,49.78,64.21,57.9,52.08,50.41,59.13,69.62
105378646,0,0,0,0,0,0.02525,0,0
127703,15.88,16.66,19.99,18.54,21.59,20.48,22.19,21.82
63967,2.231,1.641,4.621,2.733,1.091,0.9942,1.928,1.28
192670,5.951,5.747,8.234,7.014,6.175,6.023,6.86,5.397
26523,10.46,9.836,11.37,8.984,12.16,11.41,11.91,8.728
192669,1.428,1.514,2.212,1.973,1.526,1.853,1.853,1.567
105378647,0.09036,0,0,0,0.1385,0,0,0
27285,0.05235,0.02838,0.02804,0,0.04013,0,0,0.03849
54936,37.72,36.13,31.74,38.58,34.78,32.62,38.75,44.48
1296,0,0.01968,0.009721,0.02591,0.02782,0.01569,0,0
27095,82.7,84.84,87.45,86.55,81.68,81.9,89.83,93.22
55700,30.53,28.47,31.96,30.75,31.03,29.75,36.91,42.44
9967,83.82,78,107.8,92.52,91.25,85.37,91.08,77.53
79729,4.072,2.767,3.38,3.444,4.446,2.899,4.212,3.94
55194,6.536,4.343,3.098,3.698,4.71,5.079,5.88,7.618
83931,65.38,64.22,72.92,72.8,63.97,59.51,71.18,75.53
84967,102.2,103.1,99.87,105.3,108,106.1,111.5,152.1
127700,11.71,12.58,12.4,12.09,14.69,15.24,13.99,11.52
109616970,0,0,0,0,0,0,0.4648,0.5498
107984940,0,0.1599,0,0,0,0,0,0
64960,199,202.4,208.3,212.4,189.8,185.5,177.9,200
1441,0.1854,0.201,0.1277,0.2458,0.1015,0.1031,0.1317,0.03895
107984941,0,0,0,0,0,0,0,0
105378648,0,0,0,0,0,0,0,0
2899,1.863,1.751,2.405,1.628,0.6487,0.705,0.6159,0.4705
100422898,0,0,0,0,0,0,0,0
107984942,0.0571,0.1032,0.102,0.1087,0.1167,0.04938,0.142,0.05598
728431,14.31,14.44,15.74,15.87,15.89,16.41,18.14,22.41
80149,15.3,17.16,44.93,35.78,37.84,31.7,63.9,118.6
102465438,1.633,2.655,3.498,1.165,1.251,0.7059,4.06,7.202
64769,26.71,26.19,36.85,41.42,29.15,35.12,32.67,32.61
100847010,0,5.31,0.8744,0,0,1.412,1.015,0
105378649,1.625,1.14,1.382,1.228,0.9523,1.116,1.426,1.616
79753,9.259,8.593,12.02,10.67,8.606,10.17,11.17,11.47
7802,0.3727,0.3637,0.2795,0.4523,0.3143,0.3384,0.4403,0.3288
29889,47.89,46.7,74.21,68.75,46.73,48.76,55.28,58.24
284654,0,0,0.03416,0,0,0,0.01982,0.02344
54955,10.44,9.985,12.32,11.58,11.46,11.2,11.47,10.33
55143,16.3,14.83,33.17,29.58,9.468,9.539,13.54,14.37
284656,7.366,6.587,7.974,7.435,8.349,6.831,10.41,8.641
105378650,0,0,0,0.1466,0,0,0,0
